dataset,model,model_config,model_name,fraction,unlabeled_ratio,run,epoch,loss,g_loss,d_loss,d_loss_sup,d_loss_unsup,c_loss,accuracy,macro_f1,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,0.0,,,0.6237555742263794,0.6181941628456116,0.0055614411830902,,0.5676470398902893,0.5639075040817261,0.5192729830741882,0.8337500095367432,0.5729044675827026,0.5192729830741882,0.8337500095367432,0.5729044675827026
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,1.0,,,0.0575987175107002,0.0558699108660221,0.0017288047820329,,0.8963235020637512,0.8955332040786743,0.4010100066661834,0.8709999918937683,0.6058717966079712,0.4010100066661834,0.8709999918937683,0.6058717966079712
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,2.0,,,0.0264094490557909,0.0254726447165012,0.0009368049213662,,0.9667279124259948,0.9665483236312866,0.4051381647586822,0.8840000033378601,0.5923877954483032,0.4051381647586822,0.8840000033378601,0.5923877954483032
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,3.0,,,0.0091251758858561,0.0087139494717121,0.0004112266469746,,0.986213207244873,0.9861763119697572,0.4871994256973266,0.874750018119812,0.606586754322052,0.4871994256973266,0.874750018119812,0.606586754322052
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,4.0,,,0.0047146202996373,0.0044991187751293,0.0002155015827156,,0.994485318660736,0.994478702545166,0.59247225522995,0.871749997138977,0.6061416864395142,0.59247225522995,0.871749997138977,0.6061416864395142
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,5.0,,,0.0024924520403146,0.0023252912797033,0.000167160804267,,0.9965073466300964,0.996505856513977,0.5681980848312378,0.8772500157356262,0.6124480962753296,0.5681980848312378,0.8772500157356262,0.6124480962753296
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,6.0,,,0.0026303785853087,0.0025321254506707,9.82532073976472e-05,,0.9985294342041016,0.9985292553901672,0.5848687887191772,0.8725000023841858,0.6077700257301331,0.5848687887191772,0.8725000023841858,0.6077700257301331
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,1,7.0,,,0.0023103023413568,0.0021239356137812,0.000186366654816,,0.9891543984413148,0.989154815673828,0.6194225549697876,0.8632500171661377,0.5874258279800415,0.6194225549697876,0.8632500171661377,0.5874258279800415
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,0.0,,,0.4632830023765564,0.4602569043636322,0.0030261101201176,,0.5633179545402527,0.5579801797866821,0.5901005268096924,0.7864999771118164,0.5330483913421631,0.5901005268096924,0.7864999771118164,0.5330483913421631
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,1.0,,,0.0282541587948799,0.0279069989919662,0.0003471604431979,,0.8842396140098572,0.883648693561554,0.4158768057823181,0.8634999990463257,0.6099643111228943,0.4158768057823181,0.8634999990463257,0.6099643111228943
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,2.0,,,0.0046735992655158,0.0045655299909412,0.0001080690635717,,0.964976966381073,0.9648887515068054,0.4228271842002868,0.8757500052452087,0.6068968772888184,0.4228271842002868,0.8757500052452087,0.6068968772888184
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,3.0,,,0.0025702628772705,0.0024933698587119,7.689294579904526e-05,,0.984516143798828,0.9845005869865416,0.5322937965393066,0.8565000295639038,0.5836176872253418,0.5322937965393066,0.8565000295639038,0.5836176872253418
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,4.0,,,0.0014571120264008,0.0014121094718575,4.500251816352829e-05,,0.9905990958213806,0.990594208240509,0.655799150466919,0.8362500071525574,0.5917845368385315,0.655799150466919,0.8362500071525574,0.5917845368385315
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,5.0,,,0.0011163759045302,0.001055636908859,6.073897748137824e-05,,0.9904147386550904,0.9904123544692992,0.6425111293792725,0.8544999957084656,0.6090940833091736,0.6425111293792725,0.8544999957084656,0.6090940833091736
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,6.0,,,0.0010418291203677,0.0009789442410692,6.288487929850817e-05,,0.9970507025718688,0.997050166130066,0.6618787050247192,0.8547499775886536,0.6081470251083374,0.6618787050247192,0.8547499775886536,0.6081470251083374
semeval14,wgan,epb1,wgan-epb1,0.5,0.0,2,7.0,,,0.0003842097648885,0.0003518439189065,3.236584598198533e-05,,0.9988940358161926,0.9988938570022584,0.6403176188468933,0.8637499809265137,0.6214398145675659,0.6403176188468933,0.8637499809265137,0.6214398145675659
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,0.0,,,0.3473457992076874,0.342290461063385,0.0050553353503346,,0.5512962937355042,0.5418611764907837,0.5781738758087158,0.8032500147819519,0.5347423553466797,0.5781738758087158,0.8032500147819519,0.5347423553466797
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,1.0,,,0.0640665292739868,0.0629259049892425,0.0011406280100345,,0.8820370435714722,0.8811391592025757,0.5164888501167297,0.8357499837875366,0.5695203542709351,0.5164888501167297,0.8357499837875366,0.5695203542709351
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,2.0,,,0.0155586060136556,0.0151398973539471,0.0004187082813587,,0.9627777934074402,0.9625765681266784,0.5311244130134583,0.8462499976158142,0.6018772125244141,0.5311244130134583,0.8462499976158142,0.6018772125244141
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,3.0,,,0.0059113805182278,0.0056671160273253,0.0002442643744871,,0.9833333492279052,0.9833040237426758,0.4676322638988495,0.8830000162124634,0.605434000492096,0.4676322638988495,0.8830000162124634,0.605434000492096
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,4.0,,,0.0167142078280448,0.0164866615086793,0.0002275465230923,,0.9883333444595336,0.988322913646698,0.5604669451713562,0.8700000047683716,0.619513988494873,0.5604669451713562,0.8700000047683716,0.619513988494873
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,5.0,,,0.0013162909308448,0.001237720483914,7.857044693082571e-05,,0.9948148131370544,0.9948089718818665,0.6280075907707214,0.8619999885559082,0.6017485857009888,0.6280075907707214,0.8619999885559082,0.6017485857009888
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,6.0,,,0.0013415095163509,0.0012724094558507,6.91000823280774e-05,,0.994074046611786,0.994070053100586,0.6139786839485168,0.8722500205039978,0.6223648190498352,0.6139786839485168,0.8722500205039978,0.6223648190498352
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,0,7.0,,,0.0007122579845599,0.0006633208249695,4.8937174142338336e-05,,0.9970370531082152,0.9970347285270692,0.637316882610321,0.8709999918937683,0.6203318238258362,0.637316882610321,0.8709999918937683,0.6203318238258362
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,0.0,,,0.8178446292877197,0.8096548318862915,0.0081897815689444,,0.5942325592041016,0.5920733213424683,0.6027718186378479,0.8054999709129333,0.5560929179191589,0.6027718186378479,0.8054999709129333,0.5560929179191589
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,1.0,,,0.3167119920253753,0.3149004876613617,0.0018115174025297,,0.9019534587860109,0.9013217687606812,0.4027071595191955,0.8787500262260437,0.6138814091682434,0.4027071595191955,0.8787500262260437,0.6138814091682434
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,2.0,,,0.0663430616259574,0.065724603831768,0.000618454942014,,0.9784185886383056,0.9783199429512024,0.4841537773609161,0.8665000200271606,0.589116096496582,0.4841537773609161,0.8665000200271606,0.589116096496582
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,3.0,,,0.0153744043782353,0.0151233887299895,0.0002510155027266,,0.9882790446281432,0.9882458448410034,0.6767817139625549,0.8385000228881836,0.5719912052154541,0.6767817139625549,0.8385000228881836,0.5719912052154541
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,4.0,,,0.0049526961520314,0.0048041129484772,0.0001485834218328,,0.992744207382202,0.9927326440811156,0.6623080372810364,0.8517500162124634,0.5871244072914124,0.6623080372810364,0.8517500162124634,0.5871244072914124
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,5.0,,,0.0050945091061294,0.004975227639079,0.0001192814452224,,0.9953488111495972,0.995341181755066,0.7337417602539062,0.8414999842643738,0.5808653831481934,0.7337417602539062,0.8414999842643738,0.5808653831481934
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,6.0,,,0.0016714247176423,0.001601826166734,6.959852908039466e-05,,0.997953474521637,0.9979528188705444,0.7118316292762756,0.8577499985694885,0.5769205093383789,0.7118316292762756,0.8577499985694885,0.5769205093383789
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,1,7.0,,,0.0023110581096261,0.0022066554520279,0.000104402701254,,0.9972093105316162,0.9972096681594848,0.686667263507843,0.8617500066757202,0.5910050272941589,0.686667263507843,0.8617500066757202,0.5910050272941589
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,0.0,,,0.6007673144340515,0.5954866409301758,0.0052806963212788,,0.5586206912994385,0.5535799264907837,0.7227186560630798,0.7304999828338623,0.4887325167655945,0.7227186560630798,0.7304999828338623,0.4887325167655945
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,1.0,,,0.2813050448894501,0.2786781787872314,0.002626878907904,,0.8672879934310913,0.8664392232894897,0.4814691543579101,0.8410000205039978,0.5663379430770874,0.4814691543579101,0.8410000205039978,0.5663379430770874
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,2.0,,,0.4669781327247619,0.4656302332878113,0.0013478847686201,,0.954520046710968,0.9543989300727844,0.5474476218223572,0.8264999985694885,0.5844634771347046,0.5474476218223572,0.8264999985694885,0.5844634771347046
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,3.0,,,0.0078636603429913,0.007411390542984,0.0004522694216575,,0.9800559282302856,0.9800194501876832,0.5018131136894226,0.8637499809265137,0.6057920455932617,0.5018131136894226,0.8637499809265137,0.6057920455932617
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,4.0,,,0.0130070643499493,0.0127224642783403,0.0002845998678822,,0.9888163805007936,0.9887980222702026,0.502231240272522,0.8727499842643738,0.6303602457046509,0.502231240272522,0.8727499842643738,0.6303602457046509
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,5.0,,,0.0043378863483667,0.0041579464450478,0.0001799399033188,,0.9944081902503968,0.994403839111328,0.713300883769989,0.824999988079071,0.5881170034408569,0.713300883769989,0.824999988079071,0.5881170034408569
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,6.0,,,0.0279396809637546,0.0277541670948267,0.0001855148002505,,0.994221806526184,0.9942232966423036,0.6158101558685303,0.8634999990463257,0.6103284358978271,0.6158101558685303,0.8634999990463257,0.6103284358978271
semeval14,wgan,epb2,wgan-epb2,0.5,0.0,2,7.0,,,0.0198786910623312,0.0196729842573404,0.0002057068777503,,0.99179869890213,0.9917964935302734,0.6312316060066223,0.8650000095367432,0.6004489064216614,0.6312316060066223,0.8650000095367432,0.6004489064216614
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,0.0,,,2.18466854095459,2.17728042602539,0.0073882099241018,,0.5530054569244385,0.549931526184082,0.7571201920509338,0.7239999771118164,0.4737839102745056,0.7571201920509338,0.7239999771118164,0.4737839102745056
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,1.0,,,0.9591084122657776,0.9542843103408812,0.0048241191543638,,0.8473588228225708,0.846572756767273,0.8498630523681641,0.718500018119812,0.4982222616672516,0.8498630523681641,0.718500018119812,0.4982222616672516
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,2.0,,,0.1019071713089943,0.1012383848428726,0.0006687883869744,,0.93351548910141,0.9333838224411012,0.6018275618553162,0.812749981880188,0.5639090538024902,0.6018275618553162,0.812749981880188,0.5639090538024902
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,3.0,,,0.0043435767292976,0.0038509510923177,0.0004926254041492,,0.974316954612732,0.974300742149353,0.5667259097099304,0.8447499871253967,0.5788087248802185,0.5667259097099304,0.8447499871253967,0.5788087248802185
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,4.0,,,0.0045362394303083,0.0041837776079773,0.0003524616186041,,0.9894353151321412,0.9894253611564636,0.6220805048942566,0.8347499966621399,0.5744514465332031,0.6220805048942566,0.8347499966621399,0.5744514465332031
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,5.0,,,0.0007823962951079,0.0006458921125158,0.0001365041534882,,0.9905282258987428,0.9905228614807128,0.5846730470657349,0.8587499856948853,0.5975849628448486,0.5846730470657349,0.8587499856948853,0.5975849628448486
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,6.0,,,0.0008445936255156,0.0007257340475916,0.000118859577924,,0.9938068985939026,0.9938054084777832,0.6237124800682068,0.8587499856948853,0.5819116830825806,0.6237124800682068,0.8587499856948853,0.5819116830825806
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,0,7.0,,,0.0007896061288192,0.0006957534933462,9.385263547301292e-05,,0.9939890503883362,0.9939889907836914,1.0610214471817017,0.7785000205039978,0.5503872036933899,1.0610214471817017,0.7785000205039978,0.5503872036933899
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,0.0,,,0.9183889031410216,0.9116953015327454,0.006693597882986,,0.5394495129585266,0.5241528749465942,0.5361515283584595,0.828249990940094,0.5511106848716736,0.5361515283584595,0.828249990940094,0.5511106848716736
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,1.0,,,0.5522714257240295,0.5501585006713867,0.0021129134111106,,0.8708257079124451,0.869861900806427,0.4745120704174042,0.8427500128746033,0.5963919758796692,0.4745120704174042,0.8427500128746033,0.5963919758796692
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,2.0,,,0.6064661145210266,0.6056451201438904,0.0008210083469748,,0.9583486318588256,0.9582284688949584,0.6423999667167664,0.8149999976158142,0.5819393396377563,0.6423999667167664,0.8149999976158142,0.5819393396377563
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,3.0,,,0.1403989642858505,0.1396354883909225,0.0007634802022948,,0.9805504679679872,0.9805178642272948,0.6732908487319946,0.8142499923706055,0.5676085352897644,0.6732908487319946,0.8142499923706055,0.5676085352897644
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,4.0,,,0.0066840052604675,0.0063660470768809,0.0003179580089636,,0.9902752041816713,0.99026620388031,0.5532804131507874,0.8632500171661377,0.6043214797973633,0.5532804131507874,0.8632500171661377,0.6043214797973633
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,5.0,,,0.0106159504503011,0.010349984280765,0.0002659665478859,,0.9924770593643188,0.9924694895744324,0.6796935796737671,0.8364999890327454,0.6003449559211731,0.6796935796737671,0.8364999890327454,0.6003449559211731
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,6.0,,,0.0046323742717504,0.0044393651187419,0.0001930091239046,,0.9928440451622008,0.9928420782089232,0.7406949996948242,0.8410000205039978,0.5992339849472046,0.7406949996948242,0.8410000205039978,0.5992339849472046
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,1,7.0,,,0.0025699837133288,0.0024599451571702,0.000110038476123,,0.9966972470283508,0.9966964721679688,0.6980490684509277,0.8500000238418579,0.5956640243530273,0.6980490684509277,0.8500000238418579,0.5956640243530273
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,0.0,,,0.2695443332195282,0.2655888199806213,0.0039555206894874,,0.5943119525909424,0.5920792818069458,0.532762885093689,0.828249990940094,0.5549918413162231,0.532762885093689,0.828249990940094,0.5549918413162231
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,1.0,,,0.0125684570521116,0.0112308580428361,0.001337599242106,,0.9082568883895874,0.9075242877006532,0.4250770509243011,0.8632500171661377,0.5910055637359619,0.4250770509243011,0.8632500171661377,0.5910055637359619
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,2.0,,,0.0061030145734548,0.0052576502785086,0.0008453641203232,,0.9662385582923888,0.966105580329895,0.4956921637058258,0.8569999933242798,0.616481602191925,0.4956921637058258,0.8569999933242798,0.616481602191925
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,3.0,,,0.00267237983644,0.0022499104961752,0.0004224694275762,,0.9888073205947876,0.9887909889221193,0.4378491640090942,0.8867499828338623,0.6133994460105896,0.4378491640090942,0.8867499828338623,0.6133994460105896
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,4.0,,,0.0011564847081899,0.0008164191385731,0.0003400655114091,,0.993211030960083,0.993206799030304,0.5363249182701111,0.8669999837875366,0.6134541034698486,0.5363249182701111,0.8669999837875366,0.6134541034698486
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,5.0,,,0.0024409659672528,0.0020145564340054,0.0004264094750396,,0.9952293634414672,0.9952265620231628,0.5158581137657166,0.8824999928474426,0.6036487221717834,0.5158581137657166,0.8824999928474426,0.6036487221717834
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,6.0,,,0.0006268490105867,0.0004265161114744,0.0002003328700084,,0.9988991022109984,0.9988991022109984,0.573384165763855,0.8827499747276306,0.620111346244812,0.573384165763855,0.8827499747276306,0.620111346244812
semeval14,wgan,epb3,wgan-epb3,0.5,0.0,2,7.0,,,0.0004005139053333,0.0002891259791795,0.0001113879261538,,0.9988991022109984,0.9988988041877748,0.5513964295387268,0.8824999928474426,0.6145415306091309,0.5513964295387268,0.8824999928474426,0.6145415306091309
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,0.0,,,0.1439335942268371,0.1407321691513061,0.0032014306634664,,0.6573516130447388,0.6563231348991394,0.6724625825881958,0.7647500038146973,0.533190906047821,0.6724625825881958,0.7647500038146973,0.533190906047821
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,1.0,,,0.4220591485500335,0.4211397171020508,0.0009194426820613,,0.9267579913139344,0.9263216853141784,0.4730214476585388,0.8517500162124634,0.5943310856819153,0.4730214476585388,0.8517500162124634,0.5943310856819153
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,2.0,,,0.02237562648952,0.0219727605581283,0.0004028655530419,,0.9660273790359496,0.9659309387207032,0.4993647336959839,0.8700000047683716,0.6071964502334595,0.4993647336959839,0.8700000047683716,0.6071964502334595
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,3.0,,,1.3754991292953491,1.3752470016479492,0.0002521809365134,,0.9828310608863832,0.98281067609787,0.7867339849472046,0.7987499833106995,0.5902301073074341,0.7867339849472046,0.7987499833106995,0.5902301073074341
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,4.0,,,0.0192612335085868,0.0190267767757177,0.0002344572130823,,0.988127827644348,0.9881163835525512,0.5079382061958313,0.8845000267028809,0.6429433226585388,0.5079382061958313,0.8845000267028809,0.6429433226585388
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,5.0,,,0.0022957648616284,0.0022198932711035,7.587151048937812e-05,,0.9943379163742064,0.9943370819091796,0.6542454361915588,0.8659999966621399,0.6146544218063354,0.6542454361915588,0.8659999966621399,0.6146544218063354
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,6.0,,,0.0078454269096255,0.0076608899980783,0.0001845365186454,,0.9930593371391296,0.9930557012557985,0.7794007658958435,0.8392500281333923,0.6029223203659058,0.7794007658958435,0.8392500281333923,0.6029223203659058
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,0,7.0,,,0.0025711599737405,0.0024817064404487,8.945348236011341e-05,,0.992146134376526,0.9921444058418274,0.7238697409629822,0.8577499985694885,0.6151935458183289,0.7238697409629822,0.8577499985694885,0.6151935458183289
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,0.0,,,0.4244906604290008,0.4209861159324646,0.0035045440308749,,0.6257222890853882,0.62452232837677,0.5342766642570496,0.7952499985694885,0.5426626205444336,0.5342766642570496,0.7952499985694885,0.5426626205444336
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,1.0,,,0.1062353402376174,0.1054501459002494,0.0007851959089748,,0.9109039902687072,0.9104551076889038,0.4391967952251434,0.8550000190734863,0.6068786382675171,0.4391967952251434,0.8550000190734863,0.6068786382675171
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,2.0,,,0.0385277047753334,0.0380166657269001,0.0005110372439958,,0.9707362651824952,0.9706575274467468,0.5309267640113831,0.8485000133514404,0.6077257394790649,0.5309267640113831,0.8485000133514404,0.6077257394790649
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,3.0,,,0.0077016232535243,0.0074979802593588,0.0002036429214058,,0.9891892075538636,0.9891813397407532,0.4842623770236969,0.8707500100135803,0.5980299711227417,0.4842623770236969,0.8707500100135803,0.5980299711227417
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,4.0,,,0.0038605739828199,0.0037031557876616,0.0001574181660544,,0.9921714663505554,0.992169976234436,0.6008756756782532,0.8482499718666077,0.6044995784759521,0.6008756756782532,0.8482499718666077,0.6044995784759521
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,5.0,,,0.0048202015459537,0.0047125341370701,0.0001076673870556,,0.995153784751892,0.9951531291007996,0.5289286971092224,0.8832499980926514,0.6140468716621399,0.5289286971092224,0.8832499980926514,0.6140468716621399
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,6.0,,,0.001402384485118,0.0013283634325489,7.402105256915092e-05,,0.9931034445762634,0.9931029081344604,0.6907137036323547,0.8504999876022339,0.6050583720207214,0.6907137036323547,0.8504999876022339,0.6050583720207214
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,1,7.0,,,0.0024618583265691,0.002379179932177,8.267833618447185e-05,,0.9880708456039428,0.9880722761154176,0.6222258806228638,0.8640000224113464,0.6134101152420044,0.6222258806228638,0.8640000224113464,0.6134101152420044
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,0.0,,,0.0651416555047035,0.0629747435450553,0.0021669119596481,,0.5795729160308838,0.5752009153366089,0.643683910369873,0.7387499809265137,0.5213298797607422,0.643683910369873,0.7387499809265137,0.5213298797607422
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,1.0,,,0.0585615374147892,0.0569602958858013,0.0016012411797419,,0.8828226327896118,0.8819223642349243,0.4979943335056305,0.8349999785423279,0.589220404624939,0.4979943335056305,0.8349999785423279,0.589220404624939
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,2.0,,,0.0017191846854984,0.0011331572895869,0.0005860273959115,,0.9546889662742616,0.9545438885688782,0.5091995000839233,0.8544999957084656,0.6178002953529358,0.5091995000839233,0.8544999957084656,0.6178002953529358
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,3.0,,,0.0009000775171443,0.0006038511055521,0.000296226440696,,0.9738161563873292,0.9737483859062196,0.6722268462181091,0.8330000042915344,0.5994752645492554,0.6722268462181091,0.8330000042915344,0.5994752645492554
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,4.0,,,0.0090166227892041,0.0086200768128037,0.0003965458308812,,0.9832869172096252,0.983260989189148,0.6515681743621826,0.8305000066757202,0.5996718406677246,0.6515681743621826,0.8305000066757202,0.5996718406677246
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,5.0,,,0.0048093795776367,0.0045417961664497,0.0002675833529792,,0.98737233877182,0.9873449206352234,0.7713568806648254,0.8234999775886536,0.5779269337654114,0.7713568806648254,0.8234999775886536,0.5779269337654114
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,6.0,,,0.0010348147479817,0.0008232779800891,0.0002115367969963,,0.988115131855011,0.988106906414032,0.5891979932785034,0.8727499842643738,0.608616054058075,0.5891979932785034,0.8727499842643738,0.608616054058075
semeval14,wgan,epb1,wgan-epb1,0.5,1.0,2,7.0,,,0.0008365503745153,0.0007419217727147,9.462859452469274e-05,,0.994986057281494,0.994982898235321,0.6977832913398743,0.8512499928474426,0.6169110536575317,0.6977832913398743,0.8512499928474426,0.6169110536575317
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,0.0,,,0.1772851645946502,0.1732637584209442,0.004021412692964,,0.6436429023742676,0.6407936215400696,0.6993010640144348,0.7562500238418579,0.4922633171081543,0.6993010640144348,0.7562500238418579,0.4922633171081543
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,1.0,,,0.126405656337738,0.1245630830526351,0.0018425667658448,,0.904418408870697,0.90351665019989,0.5063355565071106,0.8389999866485596,0.5394092798233032,0.5063355565071106,0.8389999866485596,0.5394092798233032
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,2.0,,,0.0220771916210651,0.0212574936449527,0.000819697859697,,0.956537425518036,0.9562745094299316,0.5585043430328369,0.8302500247955322,0.5459855198860168,0.5585043430328369,0.8302500247955322,0.5459855198860168
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,3.0,,,0.0048094475641846,0.00445709656924,0.0003523510531522,,0.9781785607337952,0.9781290292739868,0.5001030564308167,0.8632500171661377,0.5725998878479004,0.5001030564308167,0.8632500171661377,0.5725998878479004
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,4.0,,,0.0046401550062,0.0042914426885545,0.0003487123176455,,0.9899008274078368,0.9898932576179504,0.5958759188652039,0.8672500252723694,0.5626012682914734,0.5958759188652039,0.8672500252723694,0.5626012682914734
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,5.0,,,0.0024973067920655,0.0023568663746118,0.0001404404611093,,0.9918845891952516,0.9918796420097352,0.5707728862762451,0.8650000095367432,0.5589678883552551,0.5707728862762451,0.8650000095367432,0.5589678883552551
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,6.0,,,0.0004394914431031,0.0003957404696848,4.375096978037618e-05,,0.98899906873703,0.988995373249054,0.6626632213592529,0.8454999923706055,0.5453768968582153,0.6626632213592529,0.8454999923706055,0.5453768968582153
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,0,7.0,,,0.0010340001899749,0.0009876264957711,4.637370511773042e-05,,0.9913435578346252,0.9913402795791626,0.5648328065872192,0.875249981880188,0.5615617632865906,0.5648328065872192,0.875249981880188,0.5615617632865906
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,0.0,,,0.4445797801017761,0.4418287575244903,0.0027510183863341,,0.6229629516601562,0.6228040456771851,0.5379528999328613,0.8125,0.5499693155288696,0.5379528999328613,0.8125,0.5499693155288696
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,1.0,,,0.3409429490566253,0.3403084576129913,0.0006344848079606,,0.9187036752700806,0.9182140231132508,0.4574053287506103,0.8617500066757202,0.5855891108512878,0.4574053287506103,0.8617500066757202,0.5855891108512878
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,2.0,,,0.0843696445226669,0.083998292684555,0.0003713523037731,,0.973703682422638,0.9736160039901732,0.4625874161720276,0.8675000071525574,0.5968841314315796,0.4625874161720276,0.8675000071525574,0.5968841314315796
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,3.0,,,0.0123453736305236,0.012090097181499,0.000255276390817,,0.9870370626449584,0.98702210187912,0.5240427851676941,0.8629999756813049,0.5885096788406372,0.5240427851676941,0.8629999756813049,0.5885096788406372
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,4.0,,,0.0252248812466859,0.0249938014894723,0.0002310789423063,,0.989814817905426,0.989806830883026,0.724806010723114,0.8345000147819519,0.5677961111068726,0.724806010723114,0.8345000147819519,0.5677961111068726
semeval14,wgan,epb2,wgan-epb2,0.5,1.0,1,5.0,,,0.0548903979361057,0.0547101348638534,0.0001802613842301,,0.9946296215057372,0.9946246147155762,0.7286144495010376,0.8475000262260437,0.590617835521698,0.7286144495010376,0.8475000262260437,0.590617835521698
